Title,Year,Format,AVS,Catalogue
The Bourne Legacy,2012,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57759348,https://beqcatalogue.readthedocs.io/en/latest/57759348/
Jason Bourne,2016,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59538818,https://beqcatalogue.readthedocs.io/en/latest/59538818/
The Boy,2016,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59495674,https://beqcatalogue.readthedocs.io/en/latest/59495674/
Brahms: The Boy II,2020,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59636652,https://beqcatalogue.readthedocs.io/en/latest/59636652/
Bram Stoker's Dracula,1992,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57857308,https://beqcatalogue.readthedocs.io/en/latest/57857308/
Brave,2012,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58544288,https://beqcatalogue.readthedocs.io/en/latest/58544288/
Braveheart,1995,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56815588,https://beqcatalogue.readthedocs.io/en/latest/56815588/
Brawl in Cell Block 99,2017,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56702620,https://beqcatalogue.readthedocs.io/en/latest/56702620/
Breakthrough,2019,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58322760,https://beqcatalogue.readthedocs.io/en/latest/58322760/
Brick,2005,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59957898,https://beqcatalogue.readthedocs.io/en/latest/59957898/
Bridge of Spies,2015,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58780336,https://beqcatalogue.readthedocs.io/en/latest/58780336/
Brightburn,2019,Atmos / DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58393252,https://beqcatalogue.readthedocs.io/en/latest/58393252/
Bubba Ho-Tep,2002,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59273632,https://beqcatalogue.readthedocs.io/en/latest/59273632/
Bullet to the Head,2012,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56975332,https://beqcatalogue.readthedocs.io/en/latest/56975332/
Bumblebee,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57770548,https://beqcatalogue.readthedocs.io/en/latest/57770548/
The Butterfly Effect (Directors Cut),2004,Director's Cut DTS-HD MA 6.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57814472,https://beqcatalogue.readthedocs.io/en/latest/57814472/
The Cabin in the Woods,2012,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56777280,https://beqcatalogue.readthedocs.io/en/latest/56777280/
Call of the Wild,2020,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59421694,https://beqcatalogue.readthedocs.io/en/latest/59421694/
Captain America: The First Avenger,2011,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56777442,https://beqcatalogue.readthedocs.io/en/latest/56777442/
Captain America: The Winter Soldier,2014,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56778246,https://beqcatalogue.readthedocs.io/en/latest/56778246/
Captain America: Civil War,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56778304,https://beqcatalogue.readthedocs.io/en/latest/56778304/
Captain Marvel,2019,Atmos / DD+ Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58108028,https://beqcatalogue.readthedocs.io/en/latest/58108028/
Captive State,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58123128,https://beqcatalogue.readthedocs.io/en/latest/58123128/
Cargo,2017,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57005116,https://beqcatalogue.readthedocs.io/en/latest/57005116/
Cars,2006,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58539824,https://beqcatalogue.readthedocs.io/en/latest/58539824/
Cars 2,2011,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58540464,https://beqcatalogue.readthedocs.io/en/latest/58540464/
Cars 3,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57033862,https://beqcatalogue.readthedocs.io/en/latest/57033862/
Cats,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59425088,https://beqcatalogue.readthedocs.io/en/latest/59425088/
The Cell (Directors Cut),2000,Director's Cut DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58955290,https://beqcatalogue.readthedocs.io/en/latest/58955290/
Central Intelligence,2016,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56746416,https://beqcatalogue.readthedocs.io/en/latest/56746416/
Clash of the Titans,2010,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58302600,https://beqcatalogue.readthedocs.io/en/latest/58302600/
Clear and Present Danger,1994,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56733086,https://beqcatalogue.readthedocs.io/en/latest/56733086/
Chappie,2015,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58012456,https://beqcatalogue.readthedocs.io/en/latest/58012456/
Charlie's Angels,2019,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59305996,https://beqcatalogue.readthedocs.io/en/latest/59305996/
Charlotte's Web,2006,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56999784,https://beqcatalogue.readthedocs.io/en/latest/56999784/
Chicken Run,2000,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58470384,https://beqcatalogue.readthedocs.io/en/latest/58470384/
Child's Play (2019),2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58566000,https://beqcatalogue.readthedocs.io/en/latest/58566000/
Children of Men,2006,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56917692,https://beqcatalogue.readthedocs.io/en/latest/56917692/
Christine,1983,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56800472,https://beqcatalogue.readthedocs.io/en/latest/56800472/
Christopher Robin,2018,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57023100,https://beqcatalogue.readthedocs.io/en/latest/57023100/
Cinderella,2015,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58249126,https://beqcatalogue.readthedocs.io/en/latest/58249126/
Cirque du Soleil:Worlds Away,2012,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58109232,https://beqcatalogue.readthedocs.io/en/latest/58109232/
City of Lies,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58207242,https://beqcatalogue.readthedocs.io/en/latest/58207242/
Cliffhanger,1993,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57741842,https://beqcatalogue.readthedocs.io/en/latest/57741842/
Cloverfield,2008,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57482334,https://beqcatalogue.readthedocs.io/en/latest/57482334/
The Cloverfield Paradox,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57550568,https://beqcatalogue.readthedocs.io/en/latest/57550568/
Coco,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56753022,https://beqcatalogue.readthedocs.io/en/latest/56753022/
Code 8,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58995758,https://beqcatalogue.readthedocs.io/en/latest/58995758/
Cold Pursuit,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58006932,https://beqcatalogue.readthedocs.io/en/latest/58006932/
Cold Blood,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58489956,https://beqcatalogue.readthedocs.io/en/latest/58489956/
Cold Skin,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56733992,https://beqcatalogue.readthedocs.io/en/latest/56733992/
Collateral,2004,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58092604,https://beqcatalogue.readthedocs.io/en/latest/58092604/
Colombiana,2011,Unrated DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58566042,https://beqcatalogue.readthedocs.io/en/latest/58566042/
Color Out of Space,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59262742,https://beqcatalogue.readthedocs.io/en/latest/59262742/
Coma (Russian),2019,Russian DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59988296,https://beqcatalogue.readthedocs.io/en/latest/59988296/
Commando,1985,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57672912,https://beqcatalogue.readthedocs.io/en/latest/57672912/
The Commuter,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56747676,https://beqcatalogue.readthedocs.io/en/latest/56747676/
Conan the Barbarian (2011),2011,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58333474,https://beqcatalogue.readthedocs.io/en/latest/58333474/
Concsussion,2015,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58313330,https://beqcatalogue.readthedocs.io/en/latest/58313330/
The Conjuring,2013,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58255140,https://beqcatalogue.readthedocs.io/en/latest/58255140/
The Conjuring 2,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58255506,https://beqcatalogue.readthedocs.io/en/latest/58255506/
Annabelle,2014,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58255534,https://beqcatalogue.readthedocs.io/en/latest/58255534/
Annabelle Creation,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56841246,https://beqcatalogue.readthedocs.io/en/latest/56841246/
Annabelle Comes Home,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58602998,https://beqcatalogue.readthedocs.io/en/latest/58602998/
Constantine,2005,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57525910,https://beqcatalogue.readthedocs.io/en/latest/57525910/
Constantine:City of Demons,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56994304,https://beqcatalogue.readthedocs.io/en/latest/56994304/
Contact,1997,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58356654,https://beqcatalogue.readthedocs.io/en/latest/58356654/
Contagion,2011,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59376318,https://beqcatalogue.readthedocs.io/en/latest/59376318/
Cosmos,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59997044,https://beqcatalogue.readthedocs.io/en/latest/59997044/
Countdown,Jan.21/2020,BD/DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59134024,https://beqcatalogue.readthedocs.io/en/latest/59134024/
The Courier,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59120430,https://beqcatalogue.readthedocs.io/en/latest/59120430/
Crank,2014,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58041054,https://beqcatalogue.readthedocs.io/en/latest/58041054/
Crank,2006,LPCM 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57968136,https://beqcatalogue.readthedocs.io/en/latest/57968136/
Crank 2: High Voltage,2009,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57968298,https://beqcatalogue.readthedocs.io/en/latest/57968298/
Crash,2004,DTS-ES 6.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59148600,https://beqcatalogue.readthedocs.io/en/latest/59148600/
Crawl,2019,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58644518,https://beqcatalogue.readthedocs.io/en/latest/58644518/
Crazy Rich Asians,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57109278,https://beqcatalogue.readthedocs.io/en/latest/57109278/
Creed,2015,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57430956,https://beqcatalogue.readthedocs.io/en/latest/57430956/
Creed II,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57627084,https://beqcatalogue.readthedocs.io/en/latest/57627084/
Criminal,2016,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56747528,https://beqcatalogue.readthedocs.io/en/latest/56747528/
Crimson Peak,2015,DTS:X,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56885422,https://beqcatalogue.readthedocs.io/en/latest/56885422/
The Croods,2013,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58486034,https://beqcatalogue.readthedocs.io/en/latest/58486034/
"Crouching Tiger, Hidden Dragon",2000,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56893508,https://beqcatalogue.readthedocs.io/en/latest/56893508/
Crown Vic,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59114210,https://beqcatalogue.readthedocs.io/en/latest/59114210/
Crypto,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58182836,https://beqcatalogue.readthedocs.io/en/latest/58182836/
A Cure for Wellness,2016,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57625976,https://beqcatalogue.readthedocs.io/en/latest/57625976/
A Curse of La Llorona,2019,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58322756,https://beqcatalogue.readthedocs.io/en/latest/58322756/
Cutthroat Island,1995,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57524390,https://beqcatalogue.readthedocs.io/en/latest/57524390/
Dark City,1998,DTS-HD MA 7.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56854796,https://beqcatalogue.readthedocs.io/en/latest/56854796/
Darkest Hour,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56735854,https://beqcatalogue.readthedocs.io/en/latest/56735854/
The Darkest Minds,2018,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57018676,https://beqcatalogue.readthedocs.io/en/latest/57018676/
The Dark Tower,2017,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56777222,https://beqcatalogue.readthedocs.io/en/latest/56777222/
Dark Waters,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59430744,https://beqcatalogue.readthedocs.io/en/latest/59430744/
The Davinci Code,2006,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58221004,https://beqcatalogue.readthedocs.io/en/latest/58221004/
Angels & Demons,2009,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58221034,https://beqcatalogue.readthedocs.io/en/latest/58221034/
Inferno,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58221110,https://beqcatalogue.readthedocs.io/en/latest/58221110/
D-Day: Dog Company,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58322972,https://beqcatalogue.readthedocs.io/en/latest/58322972/
Daybreakers,2009,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58514402,https://beqcatalogue.readthedocs.io/en/latest/58514402/
The Day After Tomorrow,2004,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57564036,https://beqcatalogue.readthedocs.io/en/latest/57564036/
Days of Thunder,1990,TrueHD 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-59691232,https://beqcatalogue.readthedocs.io/en/latest/59691232/
The Dead Don't Die,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58508754,https://beqcatalogue.readthedocs.io/en/latest/58508754/
Deadpool,2016,Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56759394,https://beqcatalogue.readthedocs.io/en/latest/56759394/
Deadpool 2,2018,Theatrical Cut Atmos,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56662114,https://beqcatalogue.readthedocs.io/en/latest/56662114/
The Death of Superman,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-57558786,https://beqcatalogue.readthedocs.io/en/latest/57558786/
The Death and Return of Superman,2019,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58647878,https://beqcatalogue.readthedocs.io/en/latest/58647878/
Death Wish,2018,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-56747610,https://beqcatalogue.readthedocs.io/en/latest/56747610/
Deep Blue Sea,1999,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-58428640,https://beqcatalogue.readthedocs.io/en/latest/58428640/
Deep Blue Sea 3,2020,DTS-HD MA 5.1,https://www.avsforum.com/threads/bass-eq-for-filtered-movies.2995212/post-60016733,https://beqcatalogue.readthedocs.io/en/latest/60016733/
